prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,128,16,128,17.5473
16,128,16,256,22.176
16,128,16,512,32.928
16,128,16,1024,55.4987
16,128,16,2048,99.8617
16,128,16,4096,187.808
16,128,16,8192,371.02
16,128,16,16384,736.908
16,128,32,16,19.1893
16,128,32,32,19.2213
16,128,32,64,19.6167
16,128,32,128,24.5017
16,128,32,256,32.288
16,128,32,512,49.1843
16,128,32,1024,83.381
16,128,32,2048,149.813
16,128,32,4096,290.476
16,128,32,8192,581.228
16,128,32,16384,1134.55
16,128,64,16,31.264
16,128,64,32,31.3707
16,128,64,64,32.118
16,128,64,128,45.312
16,128,64,256,61.3977
16,128,64,512,95.222
16,128,64,1024,165.249
16,128,64,2048,309.345
16,128,64,4096,738.531
16,128,64,8192,1485.17
16,128,64,16384,2959.57
16,128,128,16,52.6933
16,128,128,32,53.1097
16,128,128,64,54.571
16,128,128,128,84.971
16,128,128,256,123.04
16,128,128,512,206.508
16,128,128,1024,356.022
16,128,128,2048,784.397
16,128,128,4096,2171.1
16,128,128,8192,4295.66
16,128,128,16384,10266.5
16,256,0,0,12.8743
16,256,1,16,12.4053
16,256,1,32,12.4487
16,256,1,64,12.4053
16,256,1,128,12.3947
16,256,1,256,12.7147
16,256,1,512,17.2267
16,256,1,1024,28.287
16,256,1,2048,50.5397
16,256,1,4096,95.5517
16,256,1,8192,185.536
16,256,1,16384,366.773
16,256,2,16,12.4587
16,256,2,32,12.4053
16,256,2,64,12.4593
16,256,2,128,12.3733
16,256,2,256,12.704
16,256,2,512,17.3767
16,256,2,1024,28.192
16,256,2,2048,50.6347
16,256,2,4096,95.072
16,256,2,8192,184.821
16,256,2,16384,363.264
16,256,4,16,12.491
16,256,4,32,12.384
16,256,4,64,12.5017
16,256,4,128,12.32
16,256,4,256,12.544
16,256,4,512,17.334
16,256,4,1024,28.4377
16,256,4,2048,50.5917
16,256,4,4096,95.488
16,256,4,8192,184.053
16,256,4,16384,363.19
16,256,8,16,12.5013
16,256,8,32,12.5013
16,256,8,64,12.48
16,256,8,128,12.512
16,256,8,256,12.651
16,256,8,512,17.9837
16,256,8,1024,29.312
16,256,8,2048,52
16,256,8,4096,96.9707
16,256,8,8192,187.382
16,256,8,16384,367.478
16,256,16,16,17.3547
16,256,16,32,17.408
16,256,16,64,17.5253
16,256,16,128,20.139
16,256,16,256,22.6557
16,256,16,512,32.9173
16,256,16,1024,55.6913
16,256,16,2048,99.84
16,256,16,4096,188.331
16,256,16,8192,371.169
16,256,16,16384,734.872
16,256,32,16,21.8987
16,256,32,32,21.9313
16,256,32,64,22.176
16,256,32,128,27.0933
16,256,32,256,32.7897
16,256,32,512,49.28
16,256,32,1024,83.339
16,256,32,2048,149.836
16,256,32,4096,290.081
16,256,32,8192,580.588
16,256,32,16384,1135.78
16,256,64,16,33.6747
16,256,64,32,34.3467
16,256,64,64,34.6777
16,256,64,128,47.0717
16,256,64,256,62.155
16,256,64,512,94.945
16,256,64,1024,165.366
16,256,64,2048,308.567
16,256,64,4096,738.851
16,256,64,8192,1484.77
16,256,64,16384,2953.65
16,256,128,16,54.9767
16,256,128,32,55.424
16,256,128,64,56.9707
